date,Chelsea Football Club,Chelsea,isPartial
2016-04-16 17:44:00,1,90,False
2016-04-16 17:52:00,1,94,False
2016-04-16 18:00:00,1,94,False
2016-04-16 18:08:00,1,100,False
2016-04-16 18:16:00,1,88,False
2016-04-16 18:24:00,1,77,False
2016-04-16 18:32:00,1,66,False
2016-04-16 18:40:00,1,56,False
2016-04-16 18:48:00,1,53,False
2016-04-16 18:56:00,1,50,False
2016-04-16 19:04:00,0,42,False
2016-04-16 19:12:00,1,40,False
2016-04-16 19:20:00,1,40,False
2016-04-16 19:28:00,0,38,False
2016-04-16 19:36:00,0,36,False
2016-04-16 19:44:00,0,35,False
2016-04-16 19:52:00,0,33,False
2016-04-16 20:00:00,0,32,False
2016-04-16 20:08:00,0,32,False
2016-04-16 20:16:00,0,32,False
2016-04-16 20:24:00,0,31,False
2016-04-16 20:32:00,0,29,False
2016-04-16 20:40:00,0,29,False
2016-04-16 20:48:00,0,29,False
2016-04-16 20:56:00,0,28,False
2016-04-23 13:04:00,0,43,False
2016-04-23 13:12:00,0,42,False
2016-04-23 13:20:00,0,43,False
2016-04-23 13:28:00,0,44,False
2016-04-23 13:36:00,0,46,False
2016-04-23 13:44:00,1,54,False
2016-04-23 13:52:00,1,64,False
2016-04-23 14:00:00,1,81,False
2016-04-23 14:08:00,2,80,False
2016-04-23 14:16:00,2,75,False
2016-04-23 14:24:00,2,78,False
2016-04-23 14:32:00,2,88,False
2016-04-23 14:40:00,2,80,False
2016-04-23 14:48:00,2,80,False
2016-04-23 14:56:00,1,76,False
2016-04-23 15:04:00,2,77,False
2016-04-23 15:12:00,2,78,False
2016-04-23 15:20:00,2,82,False
2016-04-23 15:28:00,2,82,False
2016-04-23 15:36:00,2,76,False
2016-04-23 15:44:00,2,82,False
2016-04-23 15:52:00,3,100,False
2016-04-23 16:00:00,2,80,False
2016-04-23 16:08:00,2,70,False
2016-04-23 16:16:00,1,64,False
2016-04-23 16:24:00,1,59,False
2016-04-23 16:32:00,1,57,False
2016-04-23 16:40:00,1,54,False
2016-04-23 16:48:00,1,56,False
2016-04-23 16:56:00,1,51,False
2016-04-23 17:04:00,1,52,False
2016-04-23 17:12:00,1,46,False
2016-04-23 17:20:00,1,44,False
2016-04-23 17:28:00,1,45,False
2016-04-23 17:36:00,1,43,False
2016-04-23 17:44:00,1,42,False
2016-04-23 17:52:00,1,40,False
2016-04-23 18:00:00,1,43,False
2016-04-23 18:08:00,1,45,False
2016-04-23 18:16:00,1,44,False
2016-04-23 18:24:00,1,42,False
2016-04-23 18:32:00,1,41,False
2016-04-23 18:40:00,1,40,False
2016-04-23 18:48:00,1,40,False
2016-04-23 18:56:00,1,40,False
2016-05-02 18:00:00,0,14,False
2016-05-02 18:08:00,0,15,False
2016-05-02 18:16:00,0,16,False
2016-05-02 18:24:00,0,17,False
2016-05-02 18:32:00,0,19,False
2016-05-02 18:40:00,0,22,False
2016-05-02 18:48:00,0,28,False
2016-05-02 18:56:00,0,41,False
2016-05-02 19:04:00,0,45,False
2016-05-02 19:12:00,0,45,False
2016-05-02 19:20:00,0,47,False
2016-05-02 19:28:00,0,52,False
2016-05-02 19:36:00,0,51,False
2016-05-02 19:44:00,0,56,False
2016-05-02 19:52:00,0,51,False
2016-05-02 20:00:00,0,55,False
2016-05-02 20:08:00,0,56,False
2016-05-02 20:16:00,1,64,False
2016-05-02 20:24:00,0,67,False
2016-05-02 20:32:00,0,72,False
2016-05-02 20:40:00,1,98,False
2016-05-02 20:48:00,1,100,False
2016-05-02 20:56:00,1,82,False
2016-05-02 21:04:00,0,55,False
2016-05-02 21:12:00,0,43,False
2016-05-02 21:20:00,0,35,False
2016-05-02 21:28:00,0,30,False
2016-05-02 21:36:00,0,26,False
2016-05-02 21:44:00,0,23,False
2016-05-02 21:52:00,0,22,False
2016-05-02 22:00:00,0,21,False
2016-05-02 22:08:00,0,19,False
2016-05-02 22:16:00,0,17,False
2016-05-02 22:24:00,0,17,False
2016-05-02 22:32:00,0,16,False
2016-05-02 22:40:00,0,15,False
2016-05-02 22:48:00,0,14,False
2016-05-02 22:56:00,0,14,False
2016-05-02 23:04:00,0,13,False
2016-05-02 23:12:00,0,12,False
2016-05-02 23:20:00,0,11,False
2016-05-02 23:28:00,0,11,False
2016-05-02 23:36:00,0,11,False
2016-05-02 23:44:00,0,10,False
2016-05-02 23:52:00,0,10,False
2016-05-03 00:00:00,0,10,False
2016-05-07 13:04:00,0,38,False
2016-05-07 13:12:00,0,40,False
2016-05-07 13:20:00,0,40,False
2016-05-07 13:28:00,0,44,False
2016-05-07 13:36:00,1,48,False
2016-05-07 13:44:00,0,55,False
2016-05-07 13:52:00,1,62,False
2016-05-07 14:00:00,1,76,False
2016-05-07 14:08:00,1,73,False
2016-05-07 14:16:00,1,78,False
2016-05-07 14:24:00,1,72,False
2016-05-07 14:32:00,1,72,False
2016-05-07 14:40:00,1,79,False
2016-05-07 14:48:00,1,78,False
2016-05-07 14:56:00,1,72,False
2016-05-07 15:04:00,1,78,False
2016-05-07 15:12:00,2,79,False
2016-05-07 15:20:00,1,82,False
2016-05-07 15:28:00,2,100,False
2016-05-07 15:36:00,2,96,False
2016-05-07 15:44:00,2,89,False
2016-05-07 15:52:00,1,96,False
2016-05-07 16:00:00,1,79,False
2016-05-07 16:08:00,1,68,False
2016-05-07 16:16:00,1,62,False
2016-05-07 16:24:00,1,55,False
2016-05-07 16:32:00,1,53,False
2016-05-07 16:40:00,1,51,False
2016-05-07 16:48:00,1,49,False
2016-05-07 16:56:00,1,49,False
2016-05-07 17:04:00,0,47,False
2016-05-07 17:12:00,1,45,False
2016-05-07 17:20:00,1,45,False
2016-05-07 17:28:00,0,42,False
2016-05-07 17:36:00,0,41,False
2016-05-07 17:44:00,1,38,False
2016-05-07 17:52:00,1,39,False
2016-05-07 18:00:00,0,39,False
2016-05-07 18:08:00,1,39,False
2016-05-07 18:16:00,0,38,False
2016-05-07 18:24:00,1,41,False
2016-05-07 18:32:00,0,36,False
2016-05-07 18:40:00,0,39,False
2016-05-07 18:48:00,0,36,False
2016-05-07 18:56:00,0,36,False
2016-05-11 18:00:00,0,44,False
2016-05-11 18:08:00,0,44,False
2016-05-11 18:16:00,0,45,False
2016-05-11 18:24:00,0,50,False
2016-05-11 18:32:00,0,58,False
2016-05-11 18:40:00,0,69,False
2016-05-11 18:48:00,0,79,False
2016-05-11 18:56:00,0,100,False
2016-05-11 19:04:00,1,98,False
2016-05-11 19:12:00,1,88,False
2016-05-11 19:20:00,1,88,False
2016-05-11 19:28:00,1,99,False
2016-05-11 19:36:00,2,89,False
2016-05-11 19:44:00,1,85,False
2016-05-11 19:52:00,1,81,False
2016-05-11 20:00:00,1,88,False
2016-05-11 20:08:00,1,95,False
2016-05-11 20:16:00,1,88,False
2016-05-11 20:24:00,1,94,False
2016-05-11 20:32:00,1,90,False
2016-05-11 20:40:00,1,92,False
2016-05-11 20:48:00,1,99,False
2016-05-11 20:56:00,1,86,False
2016-05-11 21:04:00,1,72,False
2016-05-11 21:12:00,1,64,False
2016-05-11 21:20:00,1,58,False
2016-05-11 21:28:00,1,54,False
2016-05-11 21:36:00,1,49,False
2016-05-11 21:44:00,1,48,False
2016-05-11 21:52:00,0,44,False
2016-05-11 22:00:00,0,45,False
2016-05-11 22:08:00,0,42,False
2016-05-11 22:16:00,0,41,False
2016-05-11 22:24:00,0,40,False
2016-05-11 22:32:00,1,38,False
2016-05-11 22:40:00,0,42,False
2016-05-11 22:48:00,0,39,False
2016-05-11 22:56:00,0,38,False
2016-05-11 23:04:00,0,37,False
2016-05-11 23:12:00,0,34,False
2016-05-11 23:20:00,0,35,False
2016-05-11 23:28:00,0,35,False
2016-05-11 23:36:00,0,34,False
2016-05-11 23:44:00,0,32,False
2016-05-11 23:52:00,0,33,False
2016-05-12 00:00:00,0,31,False
2016-05-15 13:04:00,0,40,False
2016-05-15 13:12:00,0,42,False
2016-05-15 13:20:00,0,42,False
2016-05-15 13:28:00,0,46,False
2016-05-15 13:36:00,0,50,False
2016-05-15 13:44:00,0,59,False
2016-05-15 13:52:00,0,75,False
2016-05-15 14:00:00,1,100,False
2016-05-15 14:08:00,1,93,False
2016-05-15 14:16:00,1,85,False
2016-05-15 14:24:00,1,85,False
2016-05-15 14:32:00,1,77,False
2016-05-15 14:40:00,1,74,False
2016-05-15 14:48:00,1,74,False
2016-05-15 14:56:00,1,73,False
2016-05-15 15:04:00,1,82,False
2016-05-15 15:12:00,1,88,False
2016-05-15 15:20:00,1,88,False
2016-05-15 15:28:00,1,87,False
2016-05-15 15:36:00,1,82,False
2016-05-15 15:44:00,1,84,False
2016-05-15 15:52:00,1,83,False
2016-05-15 16:00:00,1,69,False
2016-05-15 16:08:00,1,64,False
2016-05-15 16:16:00,1,59,False
2016-05-15 16:24:00,1,55,False
2016-05-15 16:32:00,1,51,False
2016-05-15 16:40:00,0,46,False
2016-05-15 16:48:00,0,46,False
2016-05-15 16:56:00,0,44,False
2016-05-15 17:04:00,1,43,False
2016-05-15 17:12:00,1,41,False
2016-05-15 17:20:00,1,40,False
2016-05-15 17:28:00,0,38,False
2016-05-15 17:36:00,0,38,False
2016-05-15 17:44:00,0,37,False
2016-05-15 17:52:00,0,37,False
2016-05-15 18:00:00,0,36,False
2016-05-15 18:08:00,0,35,False
2016-05-15 18:16:00,0,34,False
2016-05-15 18:24:00,0,34,False
2016-05-15 18:32:00,0,32,False
2016-05-15 18:40:00,0,33,False
2016-05-15 18:48:00,0,33,False
2016-05-15 18:56:00,0,36,False
