date,Arsenal Football Club,Arsenal,isPartial
2016-04-17 15:52:00,1,70,False
2016-04-17 16:00:00,1,72,False
2016-04-17 16:08:00,1,71,False
2016-04-17 16:16:00,1,72,False
2016-04-17 16:24:00,1,74,False
2016-04-17 16:32:00,1,77,False
2016-04-17 16:40:00,1,90,False
2016-04-17 16:48:00,1,100,False
2016-04-17 16:56:00,1,86,False
2016-04-17 17:04:00,1,70,False
2016-04-17 17:12:00,0,58,False
2016-04-17 17:20:00,0,51,False
2016-04-17 17:28:00,0,47,False
2016-04-17 17:36:00,0,42,False
2016-04-17 17:44:00,0,39,False
2016-04-17 17:52:00,0,36,False
2016-04-17 18:00:00,0,33,False
2016-04-17 18:08:00,0,31,False
2016-04-17 18:16:00,0,31,False
2016-04-17 18:24:00,0,30,False
2016-04-17 18:32:00,0,28,False
2016-04-17 18:40:00,0,26,False
2016-04-17 18:48:00,0,25,False
2016-04-17 18:56:00,0,25,False
2016-04-17 19:04:00,0,23,False
2016-04-17 19:12:00,0,23,False
2016-04-17 19:20:00,0,23,False
2016-04-17 19:28:00,0,22,False
2016-04-17 19:36:00,0,21,False
2016-04-17 19:44:00,0,21,False
2016-04-17 19:52:00,0,21,False
2016-04-17 20:00:00,0,21,False
2016-04-21 17:04:00,0,26,False
2016-04-21 17:12:00,0,27,False
2016-04-21 17:20:00,0,29,False
2016-04-21 17:28:00,0,30,False
2016-04-21 17:36:00,0,32,False
2016-04-21 17:44:00,0,35,False
2016-04-21 17:52:00,0,38,False
2016-04-21 18:00:00,0,39,False
2016-04-21 18:08:00,0,41,False
2016-04-21 18:16:00,0,46,False
2016-04-21 18:24:00,0,51,False
2016-04-21 18:32:00,0,59,False
2016-04-21 18:40:00,0,75,False
2016-04-21 18:48:00,1,92,False
2016-04-21 18:56:00,1,91,False
2016-04-21 19:04:00,2,89,False
2016-04-21 19:12:00,2,86,False
2016-04-21 19:20:00,2,95,False
2016-04-21 19:28:00,2,96,False
2016-04-21 19:36:00,1,91,False
2016-04-21 19:44:00,1,87,False
2016-04-21 19:52:00,1,93,False
2016-04-21 20:00:00,1,88,False
2016-04-21 20:08:00,1,87,False
2016-04-21 20:16:00,1,89,False
2016-04-21 20:24:00,1,89,False
2016-04-21 20:32:00,1,100,False
2016-04-21 20:40:00,1,87,False
2016-04-21 20:48:00,1,74,False
2016-04-21 20:56:00,1,68,False
2016-04-21 21:04:00,1,62,False
2016-04-21 21:12:00,0,59,False
2016-04-21 21:20:00,1,51,False
2016-04-21 21:28:00,1,47,False
2016-04-21 21:36:00,1,45,False
2016-04-21 21:44:00,0,43,False
2016-04-21 21:52:00,1,41,False
2016-04-21 22:00:00,0,39,False
2016-04-21 22:08:00,0,39,False
2016-04-21 22:16:00,0,35,False
2016-04-21 22:24:00,0,35,False
2016-04-21 22:32:00,0,34,False
2016-04-21 22:40:00,0,33,False
2016-04-21 22:48:00,0,32,False
2016-04-21 22:56:00,0,29,False
2016-04-24 12:00:00,0,33,False
2016-04-24 12:08:00,0,36,False
2016-04-24 12:16:00,0,33,False
2016-04-24 12:24:00,0,37,False
2016-04-24 12:32:00,0,38,False
2016-04-24 12:40:00,0,41,False
2016-04-24 12:48:00,0,45,False
2016-04-24 12:56:00,0,56,False
2016-04-24 13:04:00,0,67,False
2016-04-24 13:12:00,0,65,False
2016-04-24 13:20:00,0,62,False
2016-04-24 13:28:00,0,62,False
2016-04-24 13:36:00,0,59,False
2016-04-24 13:44:00,0,58,False
2016-04-24 13:52:00,0,62,False
2016-04-24 14:00:00,0,62,False
2016-04-24 14:08:00,0,70,False
2016-04-24 14:16:00,0,72,False
2016-04-24 14:24:00,0,75,False
2016-04-24 14:32:00,0,76,False
2016-04-24 14:40:00,0,77,False
2016-04-24 14:48:00,0,81,False
2016-04-24 14:56:00,1,100,False
2016-04-24 15:04:00,0,71,False
2016-04-24 15:12:00,0,59,False
2016-04-24 15:20:00,0,52,False
2016-04-24 15:28:00,0,46,False
2016-04-24 15:36:00,0,42,False
2016-04-24 15:44:00,0,41,False
2016-04-24 15:52:00,0,38,False
2016-04-24 16:00:00,0,35,False
2016-04-24 16:08:00,0,34,False
2016-04-24 16:16:00,0,31,False
2016-04-24 16:24:00,0,30,False
2016-04-24 16:32:00,0,30,False
2016-04-24 16:40:00,0,28,False
2016-04-24 16:48:00,0,25,False
2016-04-24 16:56:00,0,27,False
2016-04-24 17:04:00,0,27,False
2016-04-24 17:12:00,0,25,False
2016-04-24 17:20:00,0,23,False
2016-04-24 17:28:00,0,23,False
2016-04-24 17:36:00,0,23,False
2016-04-24 17:44:00,0,21,False
2016-04-24 17:52:00,0,21,False
2016-04-24 18:00:00,0,20,False
2016-04-30 15:04:00,0,25,False
2016-04-30 15:12:00,0,25,False
2016-04-30 15:20:00,0,27,False
2016-04-30 15:28:00,0,30,False
2016-04-30 15:36:00,0,33,False
2016-04-30 15:44:00,0,36,False
2016-04-30 15:52:00,0,39,False
2016-04-30 16:00:00,0,45,False
2016-04-30 16:08:00,0,47,False
2016-04-30 16:16:00,0,52,False
2016-04-30 16:24:00,0,64,False
2016-04-30 16:32:00,0,73,False
2016-04-30 16:40:00,1,77,False
2016-04-30 16:48:00,1,74,False
2016-04-30 16:56:00,0,71,False
2016-04-30 17:04:00,1,74,False
2016-04-30 17:12:00,1,75,False
2016-04-30 17:20:00,0,77,False
2016-04-30 17:28:00,1,77,False
2016-04-30 17:36:00,1,85,False
2016-04-30 17:44:00,1,94,False
2016-04-30 17:52:00,1,92,False
2016-04-30 18:00:00,1,90,False
2016-04-30 18:08:00,1,93,False
2016-04-30 18:16:00,1,90,False
2016-04-30 18:24:00,1,100,False
2016-04-30 18:32:00,1,78,False
2016-04-30 18:40:00,1,67,False
2016-04-30 18:48:00,1,59,False
2016-04-30 18:56:00,1,56,False
2016-04-30 19:04:00,0,47,False
2016-04-30 19:12:00,0,46,False
2016-04-30 19:20:00,1,44,False
2016-04-30 19:28:00,0,40,False
2016-04-30 19:36:00,1,38,False
2016-04-30 19:44:00,0,37,False
2016-04-30 19:52:00,0,34,False
2016-04-30 20:00:00,0,35,False
2016-04-30 20:08:00,0,33,False
2016-04-30 20:16:00,0,32,False
2016-04-30 20:24:00,0,33,False
2016-04-30 20:32:00,0,31,False
2016-04-30 20:40:00,0,30,False
2016-04-30 20:48:00,0,30,False
2016-04-30 20:56:00,0,29,False
2016-05-08 14:00:00,0,35,False
2016-05-08 14:08:00,0,34,False
2016-05-08 14:16:00,0,34,False
2016-05-08 14:24:00,0,42,False
2016-05-08 14:32:00,0,41,False
2016-05-08 14:40:00,0,43,False
2016-05-08 14:48:00,0,51,False
2016-05-08 14:56:00,0,68,False
2016-05-08 15:04:00,0,79,False
2016-05-08 15:12:00,1,86,False
2016-05-08 15:20:00,1,77,False
2016-05-08 15:28:00,1,74,False
2016-05-08 15:36:00,1,70,False
2016-05-08 15:44:00,1,74,False
2016-05-08 15:52:00,0,67,False
2016-05-08 16:00:00,0,70,False
2016-05-08 16:08:00,1,85,False
2016-05-08 16:16:00,1,81,False
2016-05-08 16:24:00,1,92,False
2016-05-08 16:32:00,1,93,False
2016-05-08 16:40:00,1,83,False
2016-05-08 16:48:00,1,100,False
2016-05-08 16:56:00,1,80,False
2016-05-08 17:04:00,0,63,False
2016-05-08 17:12:00,0,54,False
2016-05-08 17:20:00,0,48,False
2016-05-08 17:28:00,0,44,False
2016-05-08 17:36:00,0,39,False
2016-05-08 17:44:00,0,36,False
2016-05-08 17:52:00,0,35,False
2016-05-08 18:00:00,0,33,False
2016-05-08 18:08:00,0,31,False
2016-05-08 18:16:00,0,30,False
2016-05-08 18:24:00,0,28,False
2016-05-08 18:32:00,0,28,False
2016-05-08 18:40:00,0,27,False
2016-05-08 18:48:00,0,26,False
2016-05-08 18:56:00,0,25,False
2016-05-08 19:04:00,0,24,False
2016-05-08 19:12:00,0,24,False
2016-05-08 19:20:00,0,23,False
2016-05-08 19:28:00,0,22,False
2016-05-08 19:36:00,0,21,False
2016-05-08 19:44:00,0,21,False
2016-05-08 19:52:00,0,21,False
2016-05-08 20:00:00,0,20,False
2016-05-15 13:04:00,0,28,False
2016-05-15 13:12:00,0,27,False
2016-05-15 13:20:00,0,28,False
2016-05-15 13:28:00,0,30,False
2016-05-15 13:36:00,0,33,False
2016-05-15 13:44:00,0,40,False
2016-05-15 13:52:00,0,57,False
2016-05-15 14:00:00,1,76,False
2016-05-15 14:08:00,1,73,False
2016-05-15 14:16:00,1,64,False
2016-05-15 14:24:00,1,63,False
2016-05-15 14:32:00,1,55,False
2016-05-15 14:40:00,1,61,False
2016-05-15 14:48:00,1,59,False
2016-05-15 14:56:00,1,57,False
2016-05-15 15:04:00,1,63,False
2016-05-15 15:12:00,1,63,False
2016-05-15 15:20:00,1,61,False
2016-05-15 15:28:00,1,70,False
2016-05-15 15:36:00,1,85,False
2016-05-15 15:44:00,1,88,False
2016-05-15 15:52:00,1,100,False
2016-05-15 16:00:00,1,82,False
2016-05-15 16:08:00,1,69,False
2016-05-15 16:16:00,1,62,False
2016-05-15 16:24:00,1,58,False
2016-05-15 16:32:00,1,52,False
2016-05-15 16:40:00,1,48,False
2016-05-15 16:48:00,1,45,False
2016-05-15 16:56:00,1,43,False
2016-05-15 17:04:00,1,42,False
2016-05-15 17:12:00,0,39,False
2016-05-15 17:20:00,0,38,False
2016-05-15 17:28:00,0,37,False
2016-05-15 17:36:00,0,37,False
2016-05-15 17:44:00,0,34,False
2016-05-15 17:52:00,0,35,False
2016-05-15 18:00:00,0,32,False
2016-05-15 18:08:00,0,33,False
2016-05-15 18:16:00,0,31,False
2016-05-15 18:24:00,0,31,False
2016-05-15 18:32:00,0,30,False
2016-05-15 18:40:00,0,30,False
2016-05-15 18:48:00,0,29,False
2016-05-15 18:56:00,0,29,False
