date,Leicester City Football Club,Leicester City,isPartial
2016-04-10 13:36:00,1,41,False
2016-04-10 13:44:00,1,44,False
2016-04-10 13:52:00,1,61,False
2016-04-10 14:00:00,2,61,False
2016-04-10 14:08:00,2,60,False
2016-04-10 14:16:00,2,69,False
2016-04-10 14:24:00,2,100,False
2016-04-10 14:32:00,2,64,False
2016-04-10 14:40:00,1,50,False
2016-04-10 14:48:00,1,46,False
2016-04-10 14:56:00,1,41,False
2016-04-10 15:04:00,1,36,False
2016-04-10 15:12:00,1,34,False
2016-04-10 15:20:00,1,32,False
2016-04-10 15:28:00,1,29,False
2016-04-10 15:36:00,1,28,False
2016-04-10 15:44:00,1,27,False
2016-04-10 15:52:00,1,26,False
2016-04-10 16:00:00,0,26,False
2016-04-10 16:08:00,1,25,False
2016-04-10 16:16:00,1,24,False
2016-04-10 16:24:00,0,24,False
2016-04-10 16:32:00,0,21,False
2016-04-10 16:40:00,0,24,False
2016-04-10 16:48:00,0,23,False
2016-04-10 16:56:00,0,29,False
2016-04-17 11:04:00,0,9,False
2016-04-17 11:12:00,0,9,False
2016-04-17 11:20:00,0,10,False
2016-04-17 11:28:00,0,12,False
2016-04-17 11:36:00,0,13,False
2016-04-17 11:44:00,0,14,False
2016-04-17 11:52:00,0,13,False
2016-04-17 12:00:00,0,16,False
2016-04-17 12:08:00,0,18,False
2016-04-17 12:16:00,0,23,False
2016-04-17 12:24:00,1,33,False
2016-04-17 12:32:00,1,42,False
2016-04-17 12:40:00,1,44,False
2016-04-17 12:48:00,2,63,False
2016-04-17 12:56:00,2,56,False
2016-04-17 13:04:00,1,53,False
2016-04-17 13:12:00,1,51,False
2016-04-17 13:20:00,1,47,False
2016-04-17 13:28:00,1,48,False
2016-04-17 13:36:00,1,56,False
2016-04-17 13:44:00,1,73,False
2016-04-17 13:52:00,2,67,False
2016-04-17 14:00:00,2,69,False
2016-04-17 14:08:00,2,90,False
2016-04-17 14:16:00,2,100,False
2016-04-17 14:24:00,2,88,False
2016-04-17 14:32:00,2,63,False
2016-04-17 14:40:00,1,52,False
2016-04-17 14:48:00,1,48,False
2016-04-17 14:56:00,1,41,False
2016-04-17 15:04:00,1,34,False
2016-04-17 15:12:00,1,34,False
2016-04-17 15:20:00,1,30,False
2016-04-17 15:28:00,1,28,False
2016-04-17 15:36:00,1,26,False
2016-04-17 15:44:00,1,26,False
2016-04-17 15:52:00,1,26,False
2016-04-17 16:00:00,1,23,False
2016-04-17 16:08:00,0,22,False
2016-04-17 16:16:00,1,21,False
2016-04-17 16:24:00,1,20,False
2016-04-17 16:32:00,0,20,False
2016-04-17 16:40:00,0,18,False
2016-04-17 16:48:00,0,20,False
2016-04-17 16:56:00,0,18,False
2016-04-24 14:00:00,0,17,False
2016-04-24 14:08:00,0,16,False
2016-04-24 14:16:00,0,17,False
2016-04-24 14:24:00,0,18,False
2016-04-24 14:32:00,0,19,False
2016-04-24 14:40:00,0,20,False
2016-04-24 14:48:00,0,24,False
2016-04-24 14:56:00,0,39,False
2016-04-24 15:04:00,1,42,False
2016-04-24 15:12:00,1,54,False
2016-04-24 15:20:00,1,65,False
2016-04-24 15:28:00,3,76,False
2016-04-24 15:36:00,2,76,False
2016-04-24 15:44:00,3,93,False
2016-04-24 15:52:00,3,80,False
2016-04-24 16:00:00,3,72,False
2016-04-24 16:08:00,2,66,False
2016-04-24 16:16:00,2,71,False
2016-04-24 16:24:00,2,82,False
2016-04-24 16:32:00,3,100,False
2016-04-24 16:40:00,3,88,False
2016-04-24 16:48:00,3,83,False
2016-04-24 16:56:00,3,100,False
2016-04-24 17:04:00,3,95,False
2016-04-24 17:12:00,2,73,False
2016-04-24 17:20:00,2,58,False
2016-04-24 17:28:00,1,50,False
2016-04-24 17:36:00,1,44,False
2016-04-24 17:44:00,1,39,False
2016-04-24 17:52:00,1,38,False
2016-04-24 18:00:00,1,33,False
2016-04-24 18:08:00,1,30,False
2016-04-24 18:16:00,1,28,False
2016-04-24 18:24:00,1,28,False
2016-04-24 18:32:00,1,26,False
2016-04-24 18:40:00,1,26,False
2016-04-24 18:48:00,1,24,False
2016-04-24 18:56:00,1,24,False
2016-04-24 19:04:00,1,22,False
2016-04-24 19:12:00,1,23,False
2016-04-24 19:20:00,1,22,False
2016-04-24 19:28:00,1,23,False
2016-04-24 19:36:00,0,20,False
2016-04-24 19:44:00,1,20,False
2016-04-24 19:52:00,1,19,False
2016-04-24 20:00:00,1,20,False
2016-05-01 12:00:00,0,19,False
2016-05-01 12:08:00,0,21,False
2016-05-01 12:16:00,0,21,False
2016-05-01 12:24:00,0,24,False
2016-05-01 12:32:00,0,27,False
2016-05-01 12:40:00,0,31,False
2016-05-01 12:48:00,0,39,False
2016-05-01 12:56:00,0,55,False
2016-05-01 13:04:00,1,70,False
2016-05-01 13:12:00,1,73,False
2016-05-01 13:20:00,2,81,False
2016-05-01 13:28:00,2,74,False
2016-05-01 13:36:00,2,72,False
2016-05-01 13:44:00,1,73,False
2016-05-01 13:52:00,1,69,False
2016-05-01 14:00:00,1,69,False
2016-05-01 14:08:00,1,81,False
2016-05-01 14:16:00,2,84,False
2016-05-01 14:24:00,2,86,False
2016-05-01 14:32:00,2,84,False
2016-05-01 14:40:00,2,87,False
2016-05-01 14:48:00,2,93,False
2016-05-01 14:56:00,2,100,False
2016-05-01 15:04:00,1,67,False
2016-05-01 15:12:00,1,53,False
2016-05-01 15:20:00,1,46,False
2016-05-01 15:28:00,1,42,False
2016-05-01 15:36:00,1,38,False
2016-05-01 15:44:00,1,35,False
2016-05-01 15:52:00,0,34,False
2016-05-01 16:00:00,0,32,False
2016-05-01 16:08:00,1,30,False
2016-05-01 16:16:00,0,27,False
2016-05-01 16:24:00,0,26,False
2016-05-01 16:32:00,0,25,False
2016-05-01 16:40:00,0,24,False
2016-05-01 16:48:00,0,23,False
2016-05-01 16:56:00,0,23,False
2016-05-01 17:04:00,0,21,False
2016-05-01 17:12:00,0,20,False
2016-05-01 17:20:00,0,19,False
2016-05-01 17:28:00,0,19,False
2016-05-01 17:36:00,0,17,False
2016-05-01 17:44:00,0,17,False
2016-05-01 17:52:00,0,17,False
2016-05-01 18:00:00,0,15,False
2016-05-07 15:04:00,0,15,False
2016-05-07 15:12:00,0,15,False
2016-05-07 15:20:00,0,16,False
2016-05-07 15:28:00,0,17,False
2016-05-07 15:36:00,0,18,False
2016-05-07 15:44:00,0,19,False
2016-05-07 15:52:00,0,23,False
2016-05-07 16:00:00,0,28,False
2016-05-07 16:08:00,1,30,False
2016-05-07 16:16:00,1,46,False
2016-05-07 16:24:00,1,50,False
2016-05-07 16:32:00,2,63,False
2016-05-07 16:40:00,3,64,False
2016-05-07 16:48:00,3,63,False
2016-05-07 16:56:00,3,61,False
2016-05-07 17:04:00,4,72,False
2016-05-07 17:12:00,3,59,False
2016-05-07 17:20:00,3,51,False
2016-05-07 17:28:00,2,54,False
2016-05-07 17:36:00,2,60,False
2016-05-07 17:44:00,2,58,False
2016-05-07 17:52:00,3,71,False
2016-05-07 18:00:00,3,69,False
2016-05-07 18:08:00,3,72,False
2016-05-07 18:16:00,3,72,False
2016-05-07 18:24:00,3,74,False
2016-05-07 18:32:00,3,84,False
2016-05-07 18:40:00,4,100,False
2016-05-07 18:48:00,3,88,False
2016-05-07 18:56:00,2,62,False
2016-05-07 19:04:00,2,53,False
2016-05-07 19:12:00,1,43,False
2016-05-07 19:20:00,1,42,False
2016-05-07 19:28:00,1,39,False
2016-05-07 19:36:00,1,34,False
2016-05-07 19:44:00,1,33,False
2016-05-07 19:52:00,1,30,False
2016-05-07 20:00:00,1,28,False
2016-05-07 20:08:00,1,28,False
2016-05-07 20:16:00,1,28,False
2016-05-07 20:24:00,1,26,False
2016-05-07 20:32:00,1,25,False
2016-05-07 20:40:00,1,24,False
2016-05-07 20:48:00,1,24,False
2016-05-07 20:56:00,1,25,False
2016-05-15 13:04:00,1,28,False
2016-05-15 13:12:00,1,27,False
2016-05-15 13:20:00,1,29,False
2016-05-15 13:28:00,1,31,False
2016-05-15 13:36:00,1,36,False
2016-05-15 13:44:00,1,45,False
2016-05-15 13:52:00,1,57,False
2016-05-15 14:00:00,2,85,False
2016-05-15 14:08:00,2,79,False
2016-05-15 14:16:00,3,83,False
2016-05-15 14:24:00,3,78,False
2016-05-15 14:32:00,3,73,False
2016-05-15 14:40:00,2,74,False
2016-05-15 14:48:00,2,72,False
2016-05-15 14:56:00,2,73,False
2016-05-15 15:04:00,3,75,False
2016-05-15 15:12:00,3,81,False
2016-05-15 15:20:00,4,83,False
2016-05-15 15:28:00,5,83,False
2016-05-15 15:36:00,5,100,False
2016-05-15 15:44:00,8,99,False
2016-05-15 15:52:00,6,94,False
2016-05-15 16:00:00,5,76,False
2016-05-15 16:08:00,5,68,False
2016-05-15 16:16:00,4,60,False
2016-05-15 16:24:00,4,55,False
2016-05-15 16:32:00,3,47,False
2016-05-15 16:40:00,4,45,False
2016-05-15 16:48:00,4,43,False
2016-05-15 16:56:00,3,43,False
2016-05-15 17:04:00,3,42,False
2016-05-15 17:12:00,2,37,False
2016-05-15 17:20:00,2,36,False
2016-05-15 17:28:00,1,34,False
2016-05-15 17:36:00,2,39,False
2016-05-15 17:44:00,2,33,False
2016-05-15 17:52:00,2,35,False
2016-05-15 18:00:00,2,35,False
2016-05-15 18:08:00,2,34,False
2016-05-15 18:16:00,2,30,False
2016-05-15 18:24:00,2,32,False
2016-05-15 18:32:00,2,29,False
2016-05-15 18:40:00,1,29,False
2016-05-15 18:48:00,2,29,False
2016-05-15 18:56:00,1,29,False
