date,Chelsea Football Club,isPartial
2015-12-14 18:00:00,22,False
2015-12-14 18:08:00,17,False
2015-12-14 18:16:00,14,False
2015-12-14 18:24:00,12,False
2015-12-14 18:32:00,19,False
2015-12-14 18:40:00,31,False
2015-12-14 18:48:00,24,False
2015-12-14 18:56:00,24,False
2015-12-14 19:04:00,30,False
2015-12-14 19:12:00,21,False
2015-12-14 19:20:00,30,False
2015-12-14 19:28:00,16,False
2015-12-14 19:36:00,19,False
2015-12-14 19:44:00,21,False
2015-12-14 19:52:00,25,False
2015-12-14 20:00:00,29,False
2015-12-14 20:08:00,42,False
2015-12-14 20:16:00,43,False
2015-12-14 20:24:00,47,False
2015-12-14 20:32:00,58,False
2015-12-14 20:40:00,78,False
2015-12-14 20:48:00,44,False
2015-12-14 20:56:00,72,False
2015-12-14 21:04:00,88,False
2015-12-14 21:12:00,100,False
2015-12-14 21:20:00,71,False
2015-12-14 21:28:00,93,False
2015-12-14 21:36:00,95,False
2015-12-14 21:44:00,60,False
2015-12-14 21:52:00,95,False
2015-12-14 22:00:00,86,False
2015-12-14 22:08:00,71,False
2015-12-14 22:16:00,60,False
2015-12-14 22:24:00,62,False
2015-12-14 22:32:00,56,False
2015-12-14 22:40:00,59,False
2015-12-14 22:48:00,43,False
2015-12-14 22:56:00,44,False
2015-12-14 23:04:00,35,False
2015-12-14 23:12:00,38,False
2015-12-14 23:20:00,30,False
2015-12-14 23:28:00,42,False
2015-12-14 23:36:00,20,False
2015-12-14 23:44:00,20,False
2015-12-14 23:52:00,29,False
2015-12-15 00:00:00,18,False
2015-12-19 13:04:00,16,False
2015-12-19 13:12:00,17,False
2015-12-19 13:20:00,9,False
2015-12-19 13:28:00,22,False
2015-12-19 13:36:00,18,False
2015-12-19 13:44:00,17,False
2015-12-19 13:52:00,17,False
2015-12-19 14:00:00,16,False
2015-12-19 14:08:00,14,False
2015-12-19 14:16:00,18,False
2015-12-19 14:24:00,22,False
2015-12-19 14:32:00,17,False
2015-12-19 14:40:00,21,False
2015-12-19 14:48:00,22,False
2015-12-19 14:56:00,30,False
2015-12-19 15:04:00,61,False
2015-12-19 15:12:00,92,False
2015-12-19 15:20:00,100,False
2015-12-19 15:28:00,88,False
2015-12-19 15:36:00,91,False
2015-12-19 15:44:00,81,False
2015-12-19 15:52:00,66,False
2015-12-19 16:00:00,67,False
2015-12-19 16:08:00,86,False
2015-12-19 16:16:00,82,False
2015-12-19 16:24:00,77,False
