date,Sunderland Football Club,isPartial
2015-12-30 18:16:00,8,False
2015-12-30 18:24:00,24,False
2015-12-30 18:32:00,8,False
2015-12-30 18:40:00,16,False
2015-12-30 18:48:00,16,False
2015-12-30 18:56:00,32,False
2015-12-30 19:04:00,40,False
2015-12-30 19:12:00,16,False
2015-12-30 19:20:00,8,False
2015-12-30 19:28:00,32,False
2015-12-30 19:36:00,33,False
2015-12-30 19:44:00,65,False
2015-12-30 19:52:00,16,False
2015-12-30 20:00:00,50,False
2015-12-30 20:08:00,100,False
2015-12-30 20:16:00,50,False
2015-12-30 20:24:00,75,False
2015-12-30 20:32:00,34,False
2015-12-30 20:40:00,25,False
2015-12-30 20:48:00,76,False
2015-12-30 20:56:00,78,False
2015-12-30 21:04:00,87,False
2015-12-30 21:12:00,44,False
2015-12-30 21:20:00,80,False
2015-12-30 21:28:00,53,False
2015-12-30 21:36:00,54,False
2015-12-30 21:44:00,0,False
2015-12-30 21:52:00,28,False
2015-12-30 22:00:00,85,False
2015-12-30 22:08:00,48,False
2015-12-30 22:16:00,10,False
2015-12-30 22:24:00,10,False
2015-12-30 22:32:00,30,False
2015-12-30 22:40:00,41,False
2015-12-30 22:48:00,0,False
2015-12-30 22:56:00,32,False
2016-01-02 13:04:00,39,False
2016-01-02 13:12:00,0,False
2016-01-02 13:20:00,0,False
2016-01-02 13:28:00,19,False
2016-01-02 13:36:00,0,False
2016-01-02 13:44:00,0,False
2016-01-02 13:52:00,18,False
2016-01-02 14:00:00,55,False
2016-01-02 14:08:00,0,False
2016-01-02 14:16:00,0,False
2016-01-02 14:24:00,18,False
2016-01-02 14:32:00,18,False
2016-01-02 14:40:00,17,False
2016-01-02 14:48:00,35,False
2016-01-02 14:56:00,35,False
2016-01-02 15:04:00,69,False
2016-01-02 15:12:00,52,False
2016-01-02 15:20:00,34,False
2016-01-02 15:28:00,17,False
2016-01-02 15:36:00,0,False
2016-01-02 15:44:00,17,False
2016-01-02 15:52:00,33,False
2016-01-02 16:00:00,17,False
2016-01-02 16:08:00,67,False
2016-01-02 16:16:00,100,False
2016-01-02 16:24:00,17,False
2016-01-02 16:32:00,17,False
2016-01-02 16:40:00,17,False
2016-01-02 16:48:00,49,False
2016-01-02 16:56:00,49,False
2016-01-02 17:04:00,33,False
2016-01-02 17:12:00,83,False
2016-01-02 17:20:00,67,False
2016-01-02 17:28:00,67,False
2016-01-02 17:36:00,51,False
2016-01-02 17:44:00,34,False
2016-01-02 17:52:00,34,False
2016-01-02 18:00:00,34,False
2016-01-02 18:08:00,17,False
2016-01-02 18:16:00,70,False
2016-01-02 18:24:00,17,False
2016-01-02 18:32:00,53,False
2016-01-02 18:40:00,0,False
2016-01-02 18:48:00,70,False
2016-01-02 18:56:00,35,False
2016-01-13 17:04:00,9,False
2016-01-13 17:12:00,19,False
2016-01-13 17:20:00,0,False
2016-01-13 17:28:00,9,False
2016-01-13 17:36:00,9,False
2016-01-13 17:44:00,0,False
2016-01-13 17:52:00,9,False
2016-01-13 18:00:00,19,False
2016-01-13 18:08:00,10,False
2016-01-13 18:16:00,29,False
2016-01-13 18:24:00,10,False
2016-01-13 18:32:00,0,False
2016-01-13 18:40:00,10,False
2016-01-13 18:48:00,19,False
2016-01-13 18:56:00,0,False
2016-01-13 19:04:00,10,False
2016-01-13 19:12:00,29,False
2016-01-13 19:20:00,20,False
2016-01-13 19:28:00,30,False
2016-01-13 19:36:00,0,False
2016-01-13 19:44:00,49,False
2016-01-13 19:52:00,20,False
2016-01-13 20:00:00,40,False
2016-01-13 20:08:00,30,False
2016-01-13 20:16:00,30,False
2016-01-13 20:24:00,0,False
2016-01-13 20:32:00,10,False
2016-01-13 20:40:00,41,False
2016-01-13 20:48:00,21,False
2016-01-13 20:56:00,53,False
2016-01-13 21:04:00,32,False
2016-01-13 21:12:00,22,False
2016-01-13 21:20:00,22,False
2016-01-13 21:28:00,100,False
2016-01-13 21:36:00,34,False
2016-01-13 21:44:00,80,False
2016-01-13 21:52:00,45,False
2016-01-13 22:00:00,83,False
2016-01-13 22:08:00,24,False
2016-01-13 22:16:00,25,False
2016-01-13 22:24:00,38,False
2016-01-13 22:32:00,13,False
2016-01-13 22:40:00,26,False
2016-01-13 22:48:00,13,False
2016-01-13 22:56:00,0,False
2016-01-16 10:00:00,17,False
2016-01-16 10:08:00,17,False
2016-01-16 10:16:00,17,False
2016-01-16 10:24:00,0,False
2016-01-16 10:32:00,0,False
2016-01-16 10:40:00,33,False
2016-01-16 10:48:00,16,False
2016-01-16 10:56:00,0,False
2016-01-16 11:04:00,16,False
2016-01-16 11:12:00,64,False
2016-01-16 11:20:00,63,False
2016-01-16 11:28:00,0,False
2016-01-16 11:36:00,46,False
2016-01-16 11:44:00,0,False
2016-01-16 11:52:00,30,False
2016-01-16 12:00:00,15,False
2016-01-16 12:08:00,0,False
2016-01-16 12:16:00,44,False
2016-01-16 12:24:00,15,False
2016-01-16 12:32:00,29,False
2016-01-16 12:40:00,71,False
2016-01-16 12:48:00,28,False
2016-01-16 12:56:00,14,False
2016-01-16 13:04:00,55,False
2016-01-16 13:12:00,68,False
2016-01-16 13:20:00,54,False
2016-01-16 13:28:00,40,False
2016-01-16 13:36:00,53,False
2016-01-16 13:44:00,39,False
2016-01-16 13:52:00,39,False
2016-01-16 14:00:00,51,False
2016-01-16 14:08:00,63,False
2016-01-16 14:16:00,38,False
2016-01-16 14:24:00,38,False
2016-01-16 14:32:00,100,False
2016-01-16 14:40:00,25,False
2016-01-16 14:48:00,74,False
2016-01-16 14:56:00,37,False
2016-01-16 15:04:00,49,False
2016-01-16 15:12:00,49,False
2016-01-16 15:20:00,0,False
2016-01-16 15:28:00,24,False
2016-01-16 15:36:00,24,False
2016-01-16 15:44:00,36,False
2016-01-16 15:52:00,36,False
2016-01-16 16:00:00,24,False
2016-01-23 13:04:00,0,False
2016-01-23 13:12:00,57,False
2016-01-23 13:20:00,19,False
2016-01-23 13:28:00,0,False
2016-01-23 13:36:00,18,False
2016-01-23 13:44:00,18,False
2016-01-23 13:52:00,0,False
2016-01-23 14:00:00,36,False
2016-01-23 14:08:00,0,False
2016-01-23 14:16:00,18,False
2016-01-23 14:24:00,0,False
2016-01-23 14:32:00,0,False
2016-01-23 14:40:00,17,False
2016-01-23 14:48:00,17,False
2016-01-23 14:56:00,0,False
2016-01-23 15:04:00,68,False
2016-01-23 15:12:00,51,False
2016-01-23 15:20:00,0,False
2016-01-23 15:28:00,34,False
2016-01-23 15:36:00,17,False
2016-01-23 15:44:00,83,False
2016-01-23 15:52:00,50,False
2016-01-23 16:00:00,83,False
2016-01-23 16:08:00,0,False
2016-01-23 16:16:00,33,False
2016-01-23 16:24:00,66,False
2016-01-23 16:32:00,0,False
2016-01-23 16:40:00,100,False
2016-01-23 16:48:00,83,False
2016-01-23 16:56:00,66,False
2016-01-23 17:04:00,17,False
2016-01-23 17:12:00,50,False
2016-01-23 17:20:00,0,False
2016-01-23 17:28:00,17,False
2016-01-23 17:36:00,0,False
2016-01-23 17:44:00,34,False
2016-01-23 17:52:00,51,False
2016-01-23 18:00:00,0,False
2016-01-23 18:08:00,17,False
2016-01-23 18:16:00,69,False
2016-01-23 18:24:00,0,False
2016-01-23 18:32:00,17,False
2016-01-23 18:40:00,35,False
2016-01-23 18:48:00,0,False
2016-01-23 18:56:00,36,False
2016-02-02 17:04:00,0,False
2016-02-02 17:12:00,25,False
2016-02-02 17:20:00,25,False
2016-02-02 17:28:00,0,False
2016-02-02 17:36:00,0,False
2016-02-02 17:44:00,25,False
2016-02-02 17:52:00,13,False
2016-02-02 18:00:00,0,False
2016-02-02 18:08:00,25,False
2016-02-02 18:16:00,25,False
2016-02-02 18:24:00,25,False
2016-02-02 18:32:00,26,False
2016-02-02 18:40:00,13,False
2016-02-02 18:48:00,13,False
2016-02-02 18:56:00,26,False
2016-02-02 19:04:00,0,False
2016-02-02 19:12:00,0,False
2016-02-02 19:20:00,52,False
2016-02-02 19:28:00,39,False
2016-02-02 19:36:00,39,False
2016-02-02 19:44:00,26,False
2016-02-02 19:52:00,52,False
2016-02-02 20:00:00,53,False
2016-02-02 20:08:00,27,False
2016-02-02 20:16:00,40,False
2016-02-02 20:24:00,14,False
2016-02-02 20:32:00,27,False
2016-02-02 20:40:00,14,False
2016-02-02 20:48:00,0,False
2016-02-02 20:56:00,28,False
2016-02-02 21:04:00,14,False
2016-02-02 21:12:00,100,False
2016-02-02 21:20:00,29,False
2016-02-02 21:28:00,59,False
2016-02-02 21:36:00,30,False
2016-02-02 21:44:00,90,False
2016-02-02 21:52:00,15,False
2016-02-02 22:00:00,31,False
2016-02-02 22:08:00,16,False
2016-02-02 22:16:00,0,False
2016-02-02 22:24:00,17,False
2016-02-02 22:32:00,34,False
2016-02-02 22:40:00,52,False
2016-02-02 22:48:00,18,False
2016-02-02 22:56:00,36,False
2016-02-06 13:04:00,0,False
2016-02-06 13:12:00,29,False
2016-02-06 13:20:00,14,False
2016-02-06 13:28:00,28,False
2016-02-06 13:36:00,0,False
2016-02-06 13:44:00,0,False
2016-02-06 13:52:00,14,False
2016-02-06 14:00:00,40,False
2016-02-06 14:08:00,13,False
2016-02-06 14:16:00,67,False
2016-02-06 14:24:00,13,False
2016-02-06 14:32:00,13,False
2016-02-06 14:40:00,13,False
2016-02-06 14:48:00,39,False
2016-02-06 14:56:00,64,False
2016-02-06 15:04:00,13,False
2016-02-06 15:12:00,64,False
2016-02-06 15:20:00,13,False
2016-02-06 15:28:00,25,False
2016-02-06 15:36:00,25,False
2016-02-06 15:44:00,63,False
2016-02-06 15:52:00,50,False
2016-02-06 16:00:00,50,False
2016-02-06 16:08:00,38,False
2016-02-06 16:16:00,50,False
2016-02-06 16:24:00,100,False
2016-02-06 16:32:00,100,False
2016-02-06 16:40:00,50,False
2016-02-06 16:48:00,100,False
2016-02-06 16:56:00,50,False
2016-02-06 17:04:00,50,False
2016-02-06 17:12:00,38,False
2016-02-06 17:20:00,38,False
2016-02-06 17:28:00,51,False
2016-02-06 17:36:00,64,False
2016-02-06 17:44:00,13,False
2016-02-06 17:52:00,13,False
2016-02-06 18:00:00,13,False
2016-02-06 18:08:00,0,False
2016-02-06 18:16:00,39,False
2016-02-06 18:24:00,40,False
2016-02-06 18:32:00,13,False
2016-02-06 18:40:00,40,False
2016-02-06 18:48:00,27,False
2016-02-06 18:56:00,14,False
2016-02-13 10:00:00,17,False
2016-02-13 10:08:00,26,False
2016-02-13 10:16:00,8,False
2016-02-13 10:24:00,8,False
2016-02-13 10:32:00,8,False
2016-02-13 10:40:00,16,False
2016-02-13 10:48:00,16,False
2016-02-13 10:56:00,16,False
2016-02-13 11:04:00,32,False
2016-02-13 11:12:00,16,False
2016-02-13 11:20:00,16,False
2016-02-13 11:28:00,31,False
2016-02-13 11:36:00,8,False
2016-02-13 11:44:00,46,False
2016-02-13 11:52:00,15,False
2016-02-13 12:00:00,46,False
2016-02-13 12:08:00,60,False
2016-02-13 12:16:00,22,False
2016-02-13 12:24:00,22,False
2016-02-13 12:32:00,50,False
2016-02-13 12:40:00,28,False
2016-02-13 12:48:00,56,False
2016-02-13 12:56:00,97,False
2016-02-13 13:04:00,48,False
2016-02-13 13:12:00,54,False
2016-02-13 13:20:00,73,False
2016-02-13 13:28:00,26,False
2016-02-13 13:36:00,59,False
2016-02-13 13:44:00,39,False
2016-02-13 13:52:00,51,False
2016-02-13 14:00:00,38,False
2016-02-13 14:08:00,69,False
2016-02-13 14:16:00,100,False
2016-02-13 14:24:00,50,False
2016-02-13 14:32:00,93,False
2016-02-13 14:40:00,91,False
2016-02-13 14:48:00,72,False
2016-02-13 14:56:00,48,False
2016-02-13 15:04:00,18,False
2016-02-13 15:12:00,30,False
2016-02-13 15:20:00,36,False
2016-02-13 15:28:00,30,False
2016-02-13 15:36:00,30,False
2016-02-13 15:44:00,12,False
2016-02-13 15:52:00,29,False
2016-02-13 16:00:00,30,False
2016-02-27 10:00:00,0,False
2016-02-27 10:08:00,23,False
2016-02-27 10:16:00,0,False
2016-02-27 10:24:00,46,False
2016-02-27 10:32:00,0,False
2016-02-27 10:40:00,0,False
2016-02-27 10:48:00,22,False
2016-02-27 10:56:00,44,False
2016-02-27 11:04:00,22,False
2016-02-27 11:12:00,0,False
2016-02-27 11:20:00,22,False
2016-02-27 11:28:00,64,False
2016-02-27 11:36:00,42,False
2016-02-27 11:44:00,0,False
2016-02-27 11:52:00,41,False
2016-02-27 12:00:00,0,False
2016-02-27 12:08:00,61,False
2016-02-27 12:16:00,40,False
2016-02-27 12:24:00,59,False
2016-02-27 12:32:00,19,False
2016-02-27 12:40:00,96,False
2016-02-27 12:48:00,57,False
2016-02-27 12:56:00,37,False
2016-02-27 13:04:00,18,False
2016-02-27 13:12:00,91,False
2016-02-27 13:20:00,0,False
2016-02-27 13:28:00,35,False
2016-02-27 13:36:00,18,False
2016-02-27 13:44:00,87,False
2016-02-27 13:52:00,86,False
2016-02-27 14:00:00,51,False
2016-02-27 14:08:00,34,False
2016-02-27 14:16:00,51,False
2016-02-27 14:24:00,50,False
2016-02-27 14:32:00,100,False
2016-02-27 14:40:00,33,False
2016-02-27 14:48:00,65,False
2016-02-27 14:56:00,16,False
2016-02-27 15:04:00,49,False
2016-02-27 15:12:00,0,False
2016-02-27 15:20:00,32,False
2016-02-27 15:28:00,0,False
2016-02-27 15:36:00,32,False
2016-02-27 15:44:00,16,False
2016-02-27 15:52:00,0,False
2016-02-27 16:00:00,0,False
2016-03-01 17:04:00,26,False
2016-03-01 17:12:00,0,False
2016-03-01 17:20:00,13,False
2016-03-01 17:28:00,0,False
2016-03-01 17:36:00,0,False
2016-03-01 17:44:00,26,False
2016-03-01 17:52:00,26,False
2016-03-01 18:00:00,53,False
2016-03-01 18:08:00,0,False
2016-03-01 18:16:00,27,False
2016-03-01 18:24:00,27,False
2016-03-01 18:32:00,13,False
2016-03-01 18:40:00,40,False
2016-03-01 18:48:00,27,False
2016-03-01 18:56:00,40,False
2016-03-01 19:04:00,14,False
2016-03-01 19:12:00,68,False
2016-03-01 19:20:00,41,False
2016-03-01 19:28:00,27,False
2016-03-01 19:36:00,0,False
2016-03-01 19:44:00,0,False
2016-03-01 19:52:00,41,False
2016-03-01 20:00:00,42,False
2016-03-01 20:08:00,71,False
2016-03-01 20:16:00,28,False
2016-03-01 20:24:00,100,False
2016-03-01 20:32:00,29,False
2016-03-01 20:40:00,14,False
2016-03-01 20:48:00,72,False
2016-03-01 20:56:00,89,False
2016-03-01 21:04:00,46,False
2016-03-01 21:12:00,76,False
2016-03-01 21:20:00,78,False
2016-03-01 21:28:00,63,False
2016-03-01 21:36:00,79,False
2016-03-01 21:44:00,16,False
2016-03-01 21:52:00,82,False
2016-03-01 22:00:00,50,False
2016-03-01 22:08:00,69,False
2016-03-01 22:16:00,17,False
2016-03-01 22:24:00,0,False
2016-03-01 22:32:00,18,False
2016-03-01 22:40:00,74,False
2016-03-01 22:48:00,57,False
2016-03-01 22:56:00,0,False
2016-03-05 13:04:00,57,False
2016-03-05 13:12:00,0,False
2016-03-05 13:20:00,19,False
2016-03-05 13:28:00,18,False
2016-03-05 13:36:00,18,False
2016-03-05 13:44:00,54,False
2016-03-05 13:52:00,18,False
2016-03-05 14:00:00,53,False
2016-03-05 14:08:00,17,False
2016-03-05 14:16:00,35,False
2016-03-05 14:24:00,0,False
2016-03-05 14:32:00,17,False
2016-03-05 14:40:00,17,False
2016-03-05 14:48:00,0,False
2016-03-05 14:56:00,50,False
2016-03-05 15:04:00,17,False
2016-03-05 15:12:00,0,False
2016-03-05 15:20:00,50,False
2016-03-05 15:28:00,17,False
2016-03-05 15:36:00,67,False
2016-03-05 15:44:00,33,False
2016-03-05 15:52:00,50,False
2016-03-05 16:00:00,67,False
2016-03-05 16:08:00,17,False
2016-03-05 16:16:00,50,False
2016-03-05 16:24:00,33,False
2016-03-05 16:32:00,17,False
2016-03-05 16:40:00,100,False
2016-03-05 16:48:00,66,False
2016-03-05 16:56:00,49,False
2016-03-05 17:04:00,67,False
2016-03-05 17:12:00,50,False
2016-03-05 17:20:00,34,False
2016-03-05 17:28:00,84,False
2016-03-05 17:36:00,34,False
2016-03-05 17:44:00,0,False
2016-03-05 17:52:00,34,False
2016-03-05 18:00:00,52,False
2016-03-05 18:08:00,35,False
2016-03-05 18:16:00,35,False
2016-03-05 18:24:00,18,False
2016-03-05 18:32:00,18,False
2016-03-05 18:40:00,36,False
2016-03-05 18:48:00,18,False
2016-03-05 18:56:00,36,False
2016-03-20 11:04:00,11,False
2016-03-20 11:12:00,21,False
2016-03-20 11:20:00,11,False
2016-03-20 11:28:00,21,False
2016-03-20 11:36:00,10,False
2016-03-20 11:44:00,21,False
2016-03-20 11:52:00,20,False
2016-03-20 12:00:00,30,False
2016-03-20 12:08:00,20,False
2016-03-20 12:16:00,10,False
2016-03-20 12:24:00,10,False
2016-03-20 12:32:00,10,False
2016-03-20 12:40:00,57,False
2016-03-20 12:48:00,56,False
2016-03-20 12:56:00,9,False
2016-03-20 13:04:00,36,False
2016-03-20 13:12:00,36,False
2016-03-20 13:20:00,9,False
2016-03-20 13:28:00,79,False
2016-03-20 13:36:00,52,False
2016-03-20 13:44:00,60,False
2016-03-20 13:52:00,86,False
2016-03-20 14:00:00,34,False
2016-03-20 14:08:00,67,False
2016-03-20 14:16:00,100,False
2016-03-20 14:24:00,49,False
2016-03-20 14:32:00,41,False
2016-03-20 14:40:00,57,False
2016-03-20 14:48:00,49,False
2016-03-20 14:56:00,57,False
2016-03-20 15:04:00,57,False
2016-03-20 15:12:00,73,False
2016-03-20 15:20:00,81,False
2016-03-20 15:28:00,32,False
2016-03-20 15:36:00,48,False
2016-03-20 15:44:00,8,False
2016-03-20 15:52:00,16,False
2016-03-20 16:00:00,24,False
2016-03-20 16:08:00,16,False
2016-03-20 16:16:00,8,False
2016-03-20 16:24:00,16,False
2016-03-20 16:32:00,24,False
2016-03-20 16:40:00,32,False
2016-03-20 16:48:00,16,False
2016-03-20 16:56:00,16,False
2016-04-02 13:04:00,16,False
2016-04-02 13:12:00,0,False
2016-04-02 13:20:00,16,False
2016-04-02 13:28:00,31,False
2016-04-02 13:36:00,31,False
2016-04-02 13:44:00,31,False
2016-04-02 13:52:00,46,False
2016-04-02 14:00:00,60,False
2016-04-02 14:08:00,15,False
2016-04-02 14:16:00,89,False
2016-04-02 14:24:00,29,False
2016-04-02 14:32:00,29,False
2016-04-02 14:40:00,15,False
2016-04-02 14:48:00,58,False
2016-04-02 14:56:00,87,False
2016-04-02 15:04:00,58,False
2016-04-02 15:12:00,58,False
2016-04-02 15:20:00,86,False
2016-04-02 15:28:00,29,False
2016-04-02 15:36:00,29,False
2016-04-02 15:44:00,72,False
2016-04-02 15:52:00,100,False
2016-04-02 16:00:00,43,False
2016-04-02 16:08:00,43,False
2016-04-02 16:16:00,14,False
2016-04-02 16:24:00,14,False
2016-04-02 16:32:00,58,False
2016-04-02 16:40:00,29,False
2016-04-02 16:48:00,0,False
2016-04-02 16:56:00,29,False
2016-04-02 17:04:00,58,False
2016-04-02 17:12:00,29,False
2016-04-02 17:20:00,0,False
2016-04-02 17:28:00,15,False
2016-04-02 17:36:00,29,False
2016-04-02 17:44:00,0,False
2016-04-02 17:52:00,0,False
2016-04-02 18:00:00,15,False
2016-04-02 18:08:00,44,False
2016-04-02 18:16:00,29,False
2016-04-02 18:24:00,0,False
2016-04-02 18:32:00,15,False
2016-04-02 18:40:00,15,False
2016-04-02 18:48:00,0,False
2016-04-02 18:56:00,15,False
2016-04-10 11:04:00,0,False
2016-04-10 11:12:00,24,False
2016-04-10 11:20:00,0,False
2016-04-10 11:28:00,29,False
2016-04-10 11:36:00,17,False
2016-04-10 11:44:00,12,False
2016-04-10 11:52:00,23,False
2016-04-10 12:00:00,34,False
2016-04-10 12:08:00,11,False
2016-04-10 12:16:00,33,False
2016-04-10 12:24:00,32,False
2016-04-10 12:32:00,75,False
2016-04-10 12:40:00,27,False
2016-04-10 12:48:00,47,False
2016-04-10 12:56:00,47,False
2016-04-10 13:04:00,57,False
2016-04-10 13:12:00,20,False
2016-04-10 13:20:00,40,False
2016-04-10 13:28:00,54,False
2016-04-10 13:36:00,79,False
2016-04-10 13:44:00,53,False
2016-04-10 13:52:00,82,False
2016-04-10 14:00:00,100,False
2016-04-10 14:08:00,66,False
2016-04-10 14:16:00,56,False
2016-04-10 14:24:00,51,False
2016-04-10 14:32:00,56,False
2016-04-10 14:40:00,42,False
2016-04-10 14:48:00,46,False
2016-04-10 14:56:00,32,False
2016-04-10 15:04:00,27,False
2016-04-10 15:12:00,18,False
2016-04-10 15:20:00,14,False
2016-04-10 15:28:00,18,False
2016-04-10 15:36:00,23,False
2016-04-10 15:44:00,0,False
2016-04-10 15:52:00,5,False
2016-04-10 16:00:00,9,False
2016-04-10 16:08:00,9,False
2016-04-10 16:16:00,13,False
2016-04-10 16:24:00,22,False
2016-04-10 16:32:00,0,False
2016-04-10 16:40:00,22,False
2016-04-10 16:48:00,18,False
2016-04-10 16:56:00,18,False
2016-04-16 10:00:00,13,False
2016-04-16 10:08:00,13,False
2016-04-16 10:16:00,0,False
2016-04-16 10:24:00,51,False
2016-04-16 10:32:00,25,False
2016-04-16 10:40:00,37,False
2016-04-16 10:48:00,0,False
2016-04-16 10:56:00,49,False
2016-04-16 11:04:00,24,False
2016-04-16 11:12:00,12,False
2016-04-16 11:20:00,12,False
2016-04-16 11:28:00,0,False
2016-04-16 11:36:00,34,False
2016-04-16 11:44:00,68,False
2016-04-16 11:52:00,56,False
2016-04-16 12:00:00,67,False
2016-04-16 12:08:00,55,False
2016-04-16 12:16:00,33,False
2016-04-16 12:24:00,64,False
2016-04-16 12:32:00,74,False
2016-04-16 12:40:00,42,False
2016-04-16 12:48:00,83,False
2016-04-16 12:56:00,83,False
2016-04-16 13:04:00,71,False
2016-04-16 13:12:00,71,False
2016-04-16 13:20:00,100,False
2016-04-16 13:28:00,60,False
2016-04-16 13:36:00,89,False
2016-04-16 13:44:00,68,False
2016-04-16 13:52:00,39,False
2016-04-16 14:00:00,38,False
2016-04-16 14:08:00,66,False
2016-04-16 14:16:00,47,False
2016-04-16 14:24:00,9,False
2016-04-16 14:32:00,28,False
2016-04-16 14:40:00,47,False
2016-04-16 14:48:00,46,False
2016-04-16 14:56:00,19,False
2016-04-16 15:04:00,28,False
2016-04-16 15:12:00,47,False
2016-04-16 15:20:00,37,False
2016-04-16 15:28:00,56,False
2016-04-16 15:36:00,47,False
2016-04-16 15:44:00,28,False
2016-04-16 15:52:00,37,False
2016-04-16 16:00:00,37,False
2016-04-24 12:00:00,11,False
2016-04-24 12:08:00,17,False
2016-04-24 12:16:00,33,False
2016-04-24 12:24:00,5,False
2016-04-24 12:32:00,16,False
2016-04-24 12:40:00,21,False
2016-04-24 12:48:00,21,False
2016-04-24 12:56:00,21,False
2016-04-24 13:04:00,36,False
2016-04-24 13:12:00,50,False
2016-04-24 13:20:00,50,False
2016-04-24 13:28:00,30,False
2016-04-24 13:36:00,25,False
2016-04-24 13:44:00,44,False
2016-04-24 13:52:00,29,False
2016-04-24 14:00:00,43,False
2016-04-24 14:08:00,38,False
2016-04-24 14:16:00,66,False
2016-04-24 14:24:00,52,False
2016-04-24 14:32:00,47,False
2016-04-24 14:40:00,19,False
2016-04-24 14:48:00,51,False
2016-04-24 14:56:00,100,False
2016-04-24 15:04:00,18,False
2016-04-24 15:12:00,37,False
2016-04-24 15:20:00,60,False
2016-04-24 15:28:00,9,False
2016-04-24 15:36:00,18,False
2016-04-24 15:44:00,18,False
2016-04-24 15:52:00,5,False
2016-04-24 16:00:00,27,False
2016-04-24 16:08:00,14,False
2016-04-24 16:16:00,28,False
2016-04-24 16:24:00,18,False
2016-04-24 16:32:00,28,False
2016-04-24 16:40:00,23,False
2016-04-24 16:48:00,9,False
2016-04-24 16:56:00,14,False
2016-04-24 17:04:00,32,False
2016-04-24 17:12:00,23,False
2016-04-24 17:20:00,9,False
2016-04-24 17:28:00,32,False
2016-04-24 17:36:00,9,False
2016-04-24 17:44:00,9,False
2016-04-24 17:52:00,14,False
2016-04-24 18:00:00,5,False
2016-04-30 13:04:00,7,False
2016-04-30 13:12:00,7,False
2016-04-30 13:20:00,36,False
2016-04-30 13:28:00,0,False
2016-04-30 13:36:00,0,False
2016-04-30 13:44:00,0,False
2016-04-30 13:52:00,14,False
2016-04-30 14:00:00,14,False
2016-04-30 14:08:00,14,False
2016-04-30 14:16:00,27,False
2016-04-30 14:24:00,20,False
2016-04-30 14:32:00,20,False
2016-04-30 14:40:00,20,False
2016-04-30 14:48:00,13,False
2016-04-30 14:56:00,47,False
2016-04-30 15:04:00,61,False
2016-04-30 15:12:00,27,False
2016-04-30 15:20:00,40,False
2016-04-30 15:28:00,34,False
2016-04-30 15:36:00,54,False
2016-04-30 15:44:00,60,False
2016-04-30 15:52:00,100,False
2016-04-30 16:00:00,54,False
2016-04-30 16:08:00,54,False
2016-04-30 16:16:00,20,False
2016-04-30 16:24:00,27,False
2016-04-30 16:32:00,27,False
2016-04-30 16:40:00,20,False
2016-04-30 16:48:00,27,False
2016-04-30 16:56:00,7,False
2016-04-30 17:04:00,21,False
2016-04-30 17:12:00,7,False
2016-04-30 17:20:00,21,False
2016-04-30 17:28:00,14,False
2016-04-30 17:36:00,7,False
2016-04-30 17:44:00,7,False
2016-04-30 17:52:00,21,False
2016-04-30 18:00:00,7,False
2016-04-30 18:08:00,7,False
2016-04-30 18:16:00,14,False
2016-04-30 18:24:00,7,False
2016-04-30 18:32:00,36,False
2016-04-30 18:40:00,29,False
2016-04-30 18:48:00,15,False
2016-04-30 18:56:00,7,False
2016-05-07 13:04:00,13,False
2016-05-07 13:12:00,9,False
2016-05-07 13:20:00,4,False
2016-05-07 13:28:00,8,False
2016-05-07 13:36:00,8,False
2016-05-07 13:44:00,21,False
2016-05-07 13:52:00,21,False
2016-05-07 14:00:00,4,False
2016-05-07 14:08:00,40,False
2016-05-07 14:16:00,36,False
2016-05-07 14:24:00,36,False
2016-05-07 14:32:00,20,False
2016-05-07 14:40:00,32,False
2016-05-07 14:48:00,20,False
2016-05-07 14:56:00,16,False
2016-05-07 15:04:00,40,False
2016-05-07 15:12:00,32,False
2016-05-07 15:20:00,52,False
2016-05-07 15:28:00,44,False
2016-05-07 15:36:00,68,False
2016-05-07 15:44:00,64,False
2016-05-07 15:52:00,100,False
2016-05-07 16:00:00,60,False
2016-05-07 16:08:00,48,False
2016-05-07 16:16:00,56,False
2016-05-07 16:24:00,12,False
2016-05-07 16:32:00,16,False
2016-05-07 16:40:00,69,False
2016-05-07 16:48:00,20,False
2016-05-07 16:56:00,33,False
2016-05-07 17:04:00,8,False
2016-05-07 17:12:00,20,False
2016-05-07 17:20:00,25,False
2016-05-07 17:28:00,12,False
2016-05-07 17:36:00,12,False
2016-05-07 17:44:00,17,False
2016-05-07 17:52:00,25,False
2016-05-07 18:00:00,8,False
2016-05-07 18:08:00,21,False
2016-05-07 18:16:00,13,False
2016-05-07 18:24:00,8,False
2016-05-07 18:32:00,9,False
2016-05-07 18:40:00,30,False
2016-05-07 18:48:00,9,False
2016-05-07 18:56:00,4,False
2016-05-11 17:04:00,0,False
2016-05-11 17:12:00,5,False
2016-05-11 17:20:00,4,False
2016-05-11 17:28:00,7,False
2016-05-11 17:36:00,7,False
2016-05-11 17:44:00,9,False
2016-05-11 17:52:00,7,False
2016-05-11 18:00:00,7,False
2016-05-11 18:08:00,9,False
2016-05-11 18:16:00,7,False
2016-05-11 18:24:00,11,False
2016-05-11 18:32:00,20,False
2016-05-11 18:40:00,18,False
2016-05-11 18:48:00,27,False
2016-05-11 18:56:00,29,False
2016-05-11 19:04:00,30,False
