date,West Ham Football Club,isPartial
2016-04-20 18:40:00,40,False
2016-04-20 18:48:00,61,False
2016-04-20 18:56:00,54,False
2016-04-20 19:04:00,48,False
2016-04-20 19:12:00,68,False
2016-04-20 19:20:00,55,False
2016-04-20 19:28:00,35,False
2016-04-20 19:36:00,90,False
2016-04-20 19:44:00,77,False
2016-04-20 19:52:00,78,False
2016-04-20 20:00:00,72,False
2016-04-20 20:08:00,95,False
2016-04-20 20:16:00,89,False
2016-04-20 20:24:00,45,False
2016-04-20 20:32:00,100,False
2016-04-20 20:40:00,70,False
2016-04-20 20:48:00,31,False
2016-04-20 20:56:00,49,False
2016-04-20 21:04:00,34,False
2016-04-20 21:12:00,43,False
2016-04-20 21:20:00,26,False
2016-04-20 21:28:00,27,False
2016-04-20 21:36:00,65,False
2016-04-20 21:44:00,19,False
2016-04-20 21:52:00,48,False
2016-04-20 22:00:00,10,False
2016-04-20 22:08:00,10,False
2016-04-20 22:16:00,0,False
2016-04-20 22:24:00,21,False
2016-04-20 22:32:00,32,False
2016-04-20 22:40:00,11,False
2016-04-20 22:48:00,33,False
2016-04-20 22:56:00,22,False
2016-04-30 13:04:00,0,False
2016-04-30 13:12:00,9,False
2016-04-30 13:20:00,0,False
2016-04-30 13:28:00,18,False
2016-04-30 13:36:00,18,False
2016-04-30 13:44:00,9,False
2016-04-30 13:52:00,9,False
2016-04-30 14:00:00,9,False
2016-04-30 14:08:00,51,False
2016-04-30 14:16:00,42,False
2016-04-30 14:24:00,33,False
2016-04-30 14:32:00,76,False
2016-04-30 14:40:00,25,False
2016-04-30 14:48:00,100,False
2016-04-30 14:56:00,100,False
2016-04-30 15:04:00,67,False
2016-04-30 15:12:00,67,False
2016-04-30 15:20:00,83,False
2016-04-30 15:28:00,50,False
2016-04-30 15:36:00,58,False
2016-04-30 15:44:00,75,False
2016-04-30 15:52:00,66,False
2016-04-30 16:00:00,67,False
2016-04-30 16:08:00,75,False
2016-04-30 16:16:00,50,False
2016-04-30 16:24:00,25,False
2016-04-30 16:32:00,25,False
2016-04-30 16:40:00,34,False
2016-04-30 16:48:00,42,False
2016-04-30 16:56:00,9,False
2016-04-30 17:04:00,26,False
2016-04-30 17:12:00,60,False
2016-04-30 17:20:00,9,False
2016-04-30 17:28:00,26,False
2016-04-30 17:36:00,0,False
2016-04-30 17:44:00,17,False
2016-04-30 17:52:00,26,False
2016-04-30 18:00:00,52,False
2016-04-30 18:08:00,18,False
2016-04-30 18:16:00,45,False
2016-04-30 18:24:00,18,False
2016-04-30 18:32:00,36,False
2016-04-30 18:40:00,45,False
2016-04-30 18:48:00,9,False
2016-04-30 18:56:00,27,False
2016-05-07 13:04:00,18,False
2016-05-07 13:12:00,9,False
2016-05-07 13:20:00,18,False
2016-05-07 13:28:00,26,False
2016-05-07 13:36:00,26,False
2016-05-07 13:44:00,17,False
2016-05-07 13:52:00,34,False
2016-05-07 14:00:00,9,False
2016-05-07 14:08:00,17,False
2016-05-07 14:16:00,42,False
2016-05-07 14:24:00,50,False
2016-05-07 14:32:00,67,False
2016-05-07 14:40:00,59,False
2016-05-07 14:48:00,67,False
2016-05-07 14:56:00,25,False
2016-05-07 15:04:00,33,False
2016-05-07 15:12:00,83,False
2016-05-07 15:20:00,91,False
2016-05-07 15:28:00,100,False
2016-05-07 15:36:00,67,False
2016-05-07 15:44:00,84,False
2016-05-07 15:52:00,33,False
2016-05-07 16:00:00,34,False
2016-05-07 16:08:00,50,False
2016-05-07 16:16:00,42,False
2016-05-07 16:24:00,51,False
2016-05-07 16:32:00,42,False
2016-05-07 16:40:00,34,False
2016-05-07 16:48:00,42,False
2016-05-07 16:56:00,51,False
2016-05-07 17:04:00,26,False
2016-05-07 17:12:00,17,False
2016-05-07 17:20:00,26,False
2016-05-07 17:28:00,0,False
2016-05-07 17:36:00,26,False
2016-05-07 17:44:00,26,False
2016-05-07 17:52:00,43,False
2016-05-07 18:00:00,53,False
2016-05-07 18:08:00,35,False
2016-05-07 18:16:00,35,False
2016-05-07 18:24:00,44,False
2016-05-07 18:32:00,9,False
2016-05-07 18:40:00,18,False
2016-05-07 18:48:00,45,False
2016-05-07 18:56:00,27,False
2016-05-10 18:00:00,22,False
2016-05-10 18:08:00,17,False
2016-05-10 18:16:00,19,False
2016-05-10 18:24:00,22,False
2016-05-10 18:32:00,34,False
2016-05-10 18:40:00,38,False
2016-05-10 18:48:00,38,False
2016-05-10 18:56:00,23,False
2016-05-10 19:04:00,30,False
2016-05-10 19:12:00,25,False
2016-05-10 19:20:00,41,False
2016-05-10 19:28:00,32,False
2016-05-10 19:36:00,29,False
2016-05-10 19:44:00,34,False
2016-05-10 19:52:00,58,False
2016-05-10 20:00:00,33,False
2016-05-10 20:08:00,56,False
2016-05-10 20:16:00,53,False
2016-05-10 20:24:00,41,False
2016-05-10 20:32:00,41,False
2016-05-10 20:40:00,44,False
2016-05-10 20:48:00,45,False
2016-05-10 20:56:00,47,False
2016-05-10 21:04:00,84,False
2016-05-10 21:12:00,61,False
2016-05-10 21:20:00,100,False
2016-05-10 21:28:00,94,False
2016-05-10 21:36:00,52,False
2016-05-10 21:44:00,70,False
2016-05-10 21:52:00,27,False
2016-05-10 22:00:00,36,False
2016-05-10 22:08:00,54,False
2016-05-10 22:16:00,32,False
2016-05-10 22:24:00,38,False
2016-05-10 22:32:00,16,False
2016-05-10 22:40:00,22,False
2016-05-10 22:48:00,14,False
2016-05-10 22:56:00,17,False
2016-05-10 23:04:00,9,False
2016-05-10 23:12:00,29,False
2016-05-10 23:20:00,3,False
2016-05-10 23:28:00,15,False
2016-05-10 23:36:00,6,False
2016-05-10 23:44:00,12,False
2016-05-10 23:52:00,18,False
2016-05-11 00:00:00,6,False
2016-05-15 13:04:00,6,False
2016-05-15 13:12:00,0,False
2016-05-15 13:20:00,17,False
2016-05-15 13:28:00,23,False
2016-05-15 13:36:00,11,False
2016-05-15 13:44:00,11,False
2016-05-15 13:52:00,11,False
2016-05-15 14:00:00,22,False
2016-05-15 14:08:00,43,False
2016-05-15 14:16:00,43,False
2016-05-15 14:24:00,26,False
2016-05-15 14:32:00,42,False
2016-05-15 14:40:00,48,False
2016-05-15 14:48:00,42,False
2016-05-15 14:56:00,47,False
2016-05-15 15:04:00,58,False
2016-05-15 15:12:00,42,False
2016-05-15 15:20:00,42,False
2016-05-15 15:28:00,37,False
2016-05-15 15:36:00,53,False
2016-05-15 15:44:00,100,False
2016-05-15 15:52:00,57,False
2016-05-15 16:00:00,42,False
2016-05-15 16:08:00,11,False
2016-05-15 16:16:00,11,False
2016-05-15 16:24:00,26,False
2016-05-15 16:32:00,11,False
2016-05-15 16:40:00,16,False
2016-05-15 16:48:00,16,False
2016-05-15 16:56:00,11,False
2016-05-15 17:04:00,16,False
2016-05-15 17:12:00,16,False
2016-05-15 17:20:00,11,False
2016-05-15 17:28:00,21,False
2016-05-15 17:36:00,11,False
2016-05-15 17:44:00,27,False
2016-05-15 17:52:00,27,False
2016-05-15 18:00:00,11,False
2016-05-15 18:08:00,11,False
2016-05-15 18:16:00,11,False
2016-05-15 18:24:00,33,False
2016-05-15 18:32:00,16,False
2016-05-15 18:40:00,11,False
2016-05-15 18:48:00,0,False
2016-05-15 18:56:00,6,False
