date,Newcastle United Football Club,Newcastle,isPartial
2016-01-02 10:08:00,0,30,False
2016-01-02 10:16:00,0,31,False
2016-01-02 10:24:00,0,30,False
2016-01-02 10:32:00,0,29,False
2016-01-02 10:40:00,0,31,False
2016-01-02 10:48:00,0,29,False
2016-01-02 10:56:00,0,30,False
2016-01-02 11:04:00,0,31,False
2016-01-02 11:12:00,0,31,False
2016-01-02 11:20:00,0,30,False
2016-01-02 11:28:00,0,30,False
2016-01-02 11:36:00,0,29,False
2016-01-02 11:44:00,0,29,False
2016-01-02 11:52:00,0,31,False
2016-01-02 12:00:00,0,29,False
2016-01-02 12:08:00,0,30,False
2016-01-02 12:16:00,0,28,False
2016-01-02 12:24:00,0,28,False
2016-01-02 12:32:00,0,26,False
2016-01-02 12:40:00,0,29,False
2016-01-02 12:48:00,0,27,False
2016-01-02 12:56:00,0,26,False
2016-01-02 13:04:00,0,25,False
2016-01-02 13:12:00,0,29,False
2016-01-02 13:20:00,0,27,False
2016-01-02 13:28:00,0,25,False
2016-01-02 13:36:00,0,27,False
2016-01-02 13:44:00,0,27,False
2016-01-02 13:52:00,0,27,False
2016-01-02 14:00:00,0,28,False
2016-01-02 14:08:00,0,30,False
2016-01-02 14:16:00,0,30,False
2016-01-02 14:24:00,0,31,False
2016-01-02 14:32:00,0,36,False
2016-01-02 14:40:00,0,52,False
2016-01-02 14:48:00,0,67,False
2016-01-02 14:56:00,0,100,False
2016-01-02 15:04:00,0,84,False
2016-01-02 15:12:00,0,74,False
2016-01-02 15:20:00,0,66,False
2016-01-02 15:28:00,0,59,False
2016-01-02 15:36:00,0,58,False
2016-01-02 15:44:00,0,57,False
2016-01-02 15:52:00,0,54,False
2016-01-02 16:00:00,0,61,False
2016-01-02 16:08:00,0,65,False
2016-01-02 16:16:00,0,63,False
2016-01-02 16:24:00,0,63,False
2016-01-02 16:32:00,0,61,False
2016-01-02 16:40:00,0,53,False
2016-01-02 16:48:00,0,58,False
2016-01-02 16:56:00,0,55,False
2016-01-02 17:04:00,0,43,False
2016-01-02 17:12:00,0,37,False
2016-01-02 17:20:00,0,35,False
2016-01-02 17:28:00,0,31,False
2016-01-02 17:36:00,0,31,False
2016-01-02 17:44:00,0,30,False
2016-01-02 17:52:00,0,28,False
2016-01-02 18:00:00,0,27,False
2016-01-02 18:08:00,0,27,False
2016-01-02 18:16:00,0,28,False
2016-01-02 18:24:00,0,28,False
2016-01-02 18:32:00,0,28,False
2016-01-02 18:40:00,0,25,False
2016-01-02 18:48:00,0,24,False
2016-01-02 18:56:00,0,25,False
2016-01-02 19:04:00,0,24,False
2016-01-02 19:12:00,0,25,False
2016-01-02 19:20:00,0,27,False
2016-01-02 19:28:00,0,24,False
2016-01-02 19:36:00,0,25,False
2016-01-02 19:44:00,0,25,False
2016-01-02 19:52:00,0,24,False
2016-01-02 20:00:00,0,24,False
2016-01-02 20:08:00,0,25,False
2016-01-02 20:16:00,0,25,False
2016-01-02 20:24:00,0,28,False
2016-01-02 20:32:00,0,25,False
2016-01-02 20:40:00,0,26,False
2016-01-02 20:48:00,0,24,False
2016-01-02 20:56:00,0,25,False
2016-01-02 21:04:00,0,26,False
2016-01-02 21:12:00,0,28,False
